,P3_22,P3_21,P3_20,P3_19,csvTime
11739,18,19,-30,-17,2024-05-27 14:53:59
11740,18,19,6,29,2024-05-27 14:54:59
11741,18,19,61,50,2024-05-27 14:55:59
11742,18,19,-20,-35,2024-05-27 14:56:59
11743,18,19,6,16,2024-05-27 14:57:59
11744,18,19,75,83,2024-05-27 14:59:00
11745,18,19,-3,8,2024-05-27 15:00:00
11746,18,19,-12,-22,2024-05-27 15:00:59
11747,18,19,78,88,2024-05-27 15:01:59
11748,18,19,-18,0,2024-05-27 15:02:59
11749,18,19,37,37,2024-05-27 15:03:59
11750,18,19,4,15,2024-05-27 15:05:00
11751,18,19,-40,-48,2024-05-27 15:05:59
11752,18,19,37,27,2024-05-27 15:06:59
11753,18,19,-25,-12,2024-05-27 15:07:59
11754,18,19,-18,-20,2024-05-27 15:08:59
11755,18,19,58,65,2024-05-27 15:09:59
11756,18,19,35,17,2024-05-27 15:11:00
11757,18,19,-60,-70,2024-05-27 15:11:59
11758,18,19,37,37,2024-05-27 15:13:00
11759,18,19,91,91,2024-05-27 15:13:59
11760,18,19,-12,-13,2024-05-27 15:15:00
11761,18,19,-3,-3,2024-05-27 15:16:00
11762,18,19,25,22,2024-05-27 15:16:59
11763,18,19,-54,-76,2024-05-27 15:17:59
11764,18,19,116,115,2024-05-27 15:18:59
11765,18,19,37,35,2024-05-27 15:19:59
11766,18,19,-126,-143,2024-05-27 15:21:00
11767,18,19,4,-5,2024-05-27 15:21:59
11768,18,19,111,113,2024-05-27 15:23:00
11769,18,19,-1,-4,2024-05-27 15:23:59
11770,18,19,8,4,2024-05-27 15:24:59
11771,18,19,30,34,2024-05-27 15:25:59
11772,18,19,46,46,2024-05-27 15:26:59
11773,18,19,10,6,2024-05-27 15:27:59
11774,18,19,-32,-34,2024-05-27 15:28:59
11775,18,19,25,20,2024-05-27 15:29:59
11776,18,19,49,29,2024-05-27 15:30:59
11777,18,19,6,5,2024-05-27 15:32:00
11778,18,19,50,41,2024-05-27 15:33:00
11779,18,19,20,17,2024-05-27 15:33:59
11780,18,19,-20,-6,2024-05-27 15:34:59
11781,18,19,-8,-6,2024-05-27 15:35:59
11782,20,21,61,69,2024-05-27 15:36:59
11783,20,21,35,48,2024-05-27 15:37:59
11784,21,23,-46,-40,2024-05-27 15:39:00
11785,23,24,-6,-1,2024-05-27 15:39:59
11786,18,19,4,1,2024-05-27 15:40:59
11787,18,19,-22,-16,2024-05-27 15:41:59
11788,18,19,116,86,2024-05-27 15:42:59
11789,18,19,17,11,2024-05-27 15:43:59
11790,18,19,-34,-35,2024-05-27 15:44:59
11791,18,19,25,22,2024-05-27 15:45:59
11792,18,19,40,11,2024-05-27 15:46:59
11793,18,19,-54,-40,2024-05-27 15:48:00
11794,18,19,55,68,2024-05-27 15:48:59
11795,18,19,-4,-12,2024-05-27 15:49:59
11796,18,19,-48,-49,2024-05-27 15:50:59
11797,18,19,12,22,2024-05-27 15:52:00
11798,18,19,118,131,2024-05-27 15:52:59
11799,18,19,-13,-17,2024-05-27 15:53:59
11800,18,19,8,8,2024-05-27 15:54:59
11801,18,19,-60,-46,2024-05-27 15:55:59
11802,18,19,4,2,2024-05-27 15:56:59
11803,18,19,35,45,2024-05-27 15:57:59
11804,18,19,-58,-60,2024-05-27 15:58:59
11805,19,20,22,32,2024-05-27 17:00:00
11806,19,20,27,37,2024-05-27 17:00:59
11807,19,20,-2,10,2024-05-27 17:01:59
11808,19,20,53,54,2024-05-27 17:02:59
11809,19,20,-8,-8,2024-05-27 17:03:59
11810,19,20,-29,-25,2024-05-27 17:04:59
11811,19,20,40,48,2024-05-27 17:05:59
11812,14,15,-12,-27,2024-05-27 17:06:59
11813,14,15,11,32,2024-05-27 17:07:59
11814,14,15,50,74,2024-05-27 17:08:59
11815,14,15,11,-8,2024-05-27 17:10:00
11816,14,15,-148,-126,2024-05-27 17:10:59
11817,10,11,-20,-25,2024-05-27 17:11:59
11818,10,11,22,20,2024-05-27 17:12:59
11819,10,11,151,153,2024-05-27 17:13:59
11820,10,11,177,180,2024-05-27 17:14:59
11821,10,11,270,290,2024-05-27 17:15:59
11822,10,11,232,262,2024-05-27 17:16:59
11823,15,18,167,165,2024-05-27 17:17:59
11824,21,21,66,65,2024-05-27 17:18:59
11825,20,20,-35,-35,2024-05-27 17:19:59
11826,20,20,24,25,2024-05-27 17:20:59
11827,20,20,55,53,2024-05-27 17:21:59
11828,20,20,3,-8,2024-05-27 17:23:00
11829,16,17,-54,-58,2024-05-27 17:23:59
11830,16,17,96,113,2024-05-27 17:24:59
11831,16,17,44,41,2024-05-27 17:26:00
11832,16,17,-93,-103,2024-05-27 17:26:59
11833,16,17,-17,-8,2024-05-27 17:27:59
11834,16,17,50,54,2024-05-27 17:28:59
11835,16,17,-69,-95,2024-05-27 17:29:59
11836,16,17,39,44,2024-05-27 17:30:59
11837,16,17,140,146,2024-05-27 17:31:59
11838,16,17,-25,-20,2024-05-27 17:32:59
11839,16,17,-75,-90,2024-05-27 17:33:59
11840,16,17,30,39,2024-05-27 17:35:00
11841,16,17,37,32,2024-05-27 17:35:59
11842,22,23,-35,-41,2024-05-27 17:37:00
11843,22,23,-12,16,2024-05-27 17:37:59
11844,22,23,-12,-29,2024-05-27 17:38:59
11845,22,23,-51,-45,2024-05-27 17:39:59
11846,15,16,-2,-3,2024-05-27 17:40:59
11847,15,16,-11,-12,2024-05-27 17:41:59
11848,15,16,-29,-44,2024-05-27 17:42:59
11849,15,16,-70,-54,2024-05-27 17:43:59
11850,15,16,118,128,2024-05-27 17:44:59
11851,15,16,8,11,2024-05-27 17:45:59
11852,15,16,-44,-37,2024-05-27 17:46:59
11853,15,16,-18,-6,2024-05-27 17:47:59
11854,15,16,4,-1,2024-05-27 17:48:59
11855,15,16,53,66,2024-05-27 17:49:59
11856,15,16,-50,-65,2024-05-27 17:50:59
11857,12,13,-20,-8,2024-05-27 17:51:59
11858,12,12,50,65,2024-05-27 17:52:59
11859,12,12,-18,8,2024-05-27 17:53:59
11860,12,13,30,43,2024-05-27 17:54:59
11861,12,12,-3,-6,2024-05-27 17:56:00
11862,12,12,-70,-56,2024-05-27 17:56:59
11863,16,17,12,11,2024-05-27 17:57:59
11864,16,17,0,-1,2024-05-27 17:58:59
11865,1,0,30,25,2024-05-27 19:00:59
11866,48,49,1798,1800,2024-05-27 19:02:00
11867,36,36,910,909,2024-05-27 19:03:00
11868,1,0,910,909,2024-05-27 19:03:59
11869,1,0,909,909,2024-05-27 19:04:59
11870,1,0,910,909,2024-05-27 19:05:59
11871,1,0,0,-2,2024-05-27 19:06:59
11872,1,0,0,0,2024-05-27 19:07:59
11873,30,30,905,906,2024-05-27 19:08:59
11874,1,0,905,909,2024-05-27 19:09:59
11875,21,22,905,909,2024-05-27 19:10:59
11876,1,0,905,906,2024-05-27 19:11:59
11877,1,0,905,909,2024-05-27 19:13:00
11878,1,0,905,906,2024-05-27 19:14:00
11879,23,0,5,-2,2024-05-27 19:14:59
11880,0,0,3,2,2024-05-27 19:15:59
11881,0,0,2,0,2024-05-27 19:16:59
11882,0,0,2,0,2024-05-27 19:17:59
11883,0,0,2,0,2024-05-27 19:18:59
11884,0,0,2,2,2024-05-27 19:19:59
11885,0,0,2,-2,2024-05-27 19:20:59
11886,0,0,2,0,2024-05-27 19:21:59
11887,0,0,2,0,2024-05-27 19:22:59
11888,0,0,2,-2,2024-05-27 19:23:59
11889,0,0,2,-2,2024-05-27 19:24:59
11890,0,0,2,0,2024-05-27 19:26:00
11891,0,0,2,0,2024-05-27 19:27:00
11892,0,0,3,0,2024-05-27 19:28:00
11893,0,0,2,0,2024-05-27 19:28:59
11894,0,0,2,0,2024-05-27 19:30:00
11895,0,0,2,0,2024-05-27 19:30:59
11896,0,0,2,0,2024-05-27 19:31:59
11897,0,0,2,0,2024-05-27 19:32:59
11898,0,0,2,0,2024-05-27 19:33:59
11899,0,0,2,0,2024-05-27 19:34:59
11900,0,0,2,0,2024-05-27 19:35:59
11901,0,0,2,2,2024-05-27 19:36:59
11902,0,0,2,0,2024-05-27 19:37:59
11903,0,0,2,2,2024-05-27 19:38:59
11904,0,0,2,2,2024-05-27 19:39:59
11905,0,0,2,0,2024-05-27 19:41:00
11906,0,0,2,0,2024-05-27 19:41:59
11907,0,0,2,0,2024-05-27 19:42:59
11908,0,0,2,0,2024-05-27 19:43:59
11909,0,0,2,0,2024-05-27 19:44:59
11910,0,0,2,0,2024-05-27 19:45:59
11911,0,0,2,2,2024-05-27 19:46:59
11912,0,0,2,0,2024-05-27 19:47:59
11913,0,0,2,0,2024-05-27 19:48:59
11914,0,0,2,0,2024-05-27 19:49:59
11915,0,0,2,0,2024-05-27 19:50:59
11916,0,0,2,0,2024-05-27 19:51:59
11917,0,0,2,0,2024-05-27 19:52:59
11918,0,0,2,-2,2024-05-27 19:53:59
11919,0,0,2,0,2024-05-27 19:54:59
11920,0,0,3,0,2024-05-27 19:55:59
11921,0,0,2,0,2024-05-27 19:56:59
11922,0,0,2,0,2024-05-27 19:57:59
11923,0,0,2,0,2024-05-27 19:58:59
11924,0,0,2,2,2024-05-27 20:00:59
11925,0,0,2,0,2024-05-27 20:01:59
11926,0,0,2,0,2024-05-27 20:02:59
11927,0,0,2,0,2024-05-27 20:03:59
11928,0,0,2,0,2024-05-27 20:04:59
11929,0,0,2,-2,2024-05-27 20:05:59
11930,0,0,2,0,2024-05-27 20:06:59
11931,0,0,2,0,2024-05-27 20:07:59
11932,0,0,2,0,2024-05-27 20:08:59
11933,0,0,2,0,2024-05-27 20:09:59
11934,0,0,2,0,2024-05-27 20:10:59
11935,0,0,2,2,2024-05-27 20:11:59
11936,0,0,2,0,2024-05-27 20:12:59
11937,0,0,2,0,2024-05-27 20:13:59
11938,0,0,2,0,2024-05-27 20:14:59
11939,0,0,2,2,2024-05-27 20:15:59
11940,0,0,2,0,2024-05-27 20:16:59
11941,0,0,2,0,2024-05-27 20:17:59
11942,0,0,2,0,2024-05-27 20:18:59
11943,0,0,2,0,2024-05-27 20:19:59
11944,0,0,2,0,2024-05-27 20:20:59
11945,0,0,2,0,2024-05-27 20:21:59
11946,0,0,2,-2,2024-05-27 20:22:59
11947,0,0,2,-2,2024-05-27 20:23:59
11948,0,0,2,-2,2024-05-27 20:24:59
11949,0,0,2,0,2024-05-27 20:25:59
11950,0,0,2,2,2024-05-27 20:26:59
11951,0,0,2,0,2024-05-27 20:27:59
11952,0,0,2,0,2024-05-27 20:28:59
11953,0,0,2,0,2024-05-27 20:29:59
11954,0,0,2,0,2024-05-27 20:30:59
11955,0,0,2,0,2024-05-27 20:31:59
11956,0,0,2,0,2024-05-27 20:33:00
11957,0,0,2,0,2024-05-27 20:33:59
11958,0,0,2,0,2024-05-27 20:34:59
11959,0,0,3,-2,2024-05-27 20:35:59
11960,0,0,2,0,2024-05-27 20:36:59
11961,0,0,2,0,2024-05-27 20:37:59
11962,0,0,2,0,2024-05-27 20:38:59
11963,0,0,2,0,2024-05-27 20:39:59
11964,0,0,2,0,2024-05-27 20:40:59
11965,0,0,2,-2,2024-05-27 20:41:59
11966,0,0,2,0,2024-05-27 20:42:59
11967,0,0,2,0,2024-05-27 20:43:59
11968,0,0,2,0,2024-05-27 20:44:59
11969,0,0,2,0,2024-05-27 20:45:59
11970,0,0,2,-2,2024-05-27 20:46:59
11971,0,0,2,0,2024-05-27 20:47:59
11972,0,0,2,0,2024-05-27 20:48:59
11973,0,0,2,0,2024-05-27 20:49:59
11974,0,0,2,-2,2024-05-27 20:50:59
11975,0,0,2,0,2024-05-27 20:51:59
11976,0,0,2,2,2024-05-27 20:52:59
11977,0,0,2,2,2024-05-27 20:53:59
11978,0,0,2,0,2024-05-27 20:54:59
11979,0,0,2,0,2024-05-27 20:55:59
11980,0,0,2,2,2024-05-27 20:56:59
11981,0,0,2,0,2024-05-27 20:58:00
11982,0,0,2,0,2024-05-27 20:58:59
11983,0,0,2,0,2024-05-27 22:00:59
11984,0,0,2,0,2024-05-27 22:01:59
11985,0,0,2,0,2024-05-27 22:02:59
11986,0,0,2,2,2024-05-27 22:03:59
11987,0,0,2,0,2024-05-27 22:04:59
11988,0,0,2,0,2024-05-27 22:05:59
11989,0,0,2,-2,2024-05-27 22:06:59
11990,0,0,2,0,2024-05-27 22:08:00
11991,0,0,2,0,2024-05-27 22:08:59
11992,0,0,2,-2,2024-05-27 22:09:59
11993,0,0,2,0,2024-05-27 22:11:00
11994,0,0,2,0,2024-05-27 22:11:59
11995,0,0,2,-2,2024-05-27 22:12:59
11996,0,0,2,2,2024-05-27 22:13:59
11997,0,0,2,0,2024-05-27 22:14:59
11998,0,0,2,-2,2024-05-27 22:15:59
11999,0,0,2,0,2024-05-27 22:16:59
12000,0,0,2,0,2024-05-27 22:17:59
12001,0,0,2,0,2024-05-27 22:18:59
12002,0,0,2,0,2024-05-27 22:19:59
12003,0,0,2,2,2024-05-27 22:20:59
12004,0,0,2,0,2024-05-27 22:21:59
12005,0,0,2,0,2024-05-27 22:22:59
12006,0,0,2,0,2024-05-27 22:23:59
12007,0,0,2,0,2024-05-27 22:24:59
12008,0,0,2,2,2024-05-27 22:25:59
12009,0,0,2,0,2024-05-27 22:26:59
12010,0,0,2,0,2024-05-27 22:28:00
12011,0,0,2,0,2024-05-27 22:28:59
12012,0,0,2,0,2024-05-27 22:29:59
12013,0,0,2,0,2024-05-27 22:30:59
12014,0,0,2,-2,2024-05-27 22:31:59
12015,0,0,2,-2,2024-05-27 22:32:59
12016,0,0,2,0,2024-05-27 22:33:59
12017,0,0,2,0,2024-05-27 22:34:59
12018,0,0,2,0,2024-05-27 22:35:59
12019,0,0,2,0,2024-05-27 22:36:59
12020,0,0,2,0,2024-05-27 22:37:59
12021,0,0,2,0,2024-05-27 22:39:00
12022,0,0,2,0,2024-05-27 22:39:59
12023,0,0,2,0,2024-05-27 22:40:59
12024,0,0,2,0,2024-05-27 22:41:59
12025,0,0,2,0,2024-05-27 22:42:59
12026,0,0,2,0,2024-05-27 22:43:59
12027,0,0,2,0,2024-05-27 22:44:59
12028,0,0,2,-2,2024-05-27 22:45:59
12029,0,0,2,2,2024-05-27 22:46:59
12030,0,0,2,0,2024-05-27 22:47:59
12031,0,0,2,0,2024-05-27 22:48:59
12032,0,0,2,0,2024-05-27 22:49:59
12033,0,0,2,0,2024-05-27 22:50:59
12034,0,0,2,-2,2024-05-27 22:51:59
12035,0,0,2,-2,2024-05-27 22:52:59
12036,0,0,2,0,2024-05-27 22:53:59
12037,0,0,2,0,2024-05-27 22:54:59
12038,0,0,2,-2,2024-05-27 22:55:59
12039,0,0,2,0,2024-05-27 22:56:59
12040,0,0,2,0,2024-05-27 22:57:59
12041,0,0,2,2,2024-05-27 22:58:59
12042,0,0,2,0,2024-05-27 23:00:59
12043,0,0,2,0,2024-05-27 23:01:59
12044,0,0,2,0,2024-05-27 23:02:59
12045,0,0,2,-2,2024-05-27 23:03:59
12046,0,0,2,2,2024-05-27 23:04:59
12047,0,0,2,0,2024-05-27 23:05:59
12048,0,0,2,2,2024-05-27 23:06:59
12049,0,0,2,0,2024-05-27 23:07:59
12050,0,0,2,0,2024-05-27 23:08:59
12051,0,0,2,0,2024-05-27 23:09:59
12052,0,0,2,0,2024-05-27 23:10:59
12053,0,0,2,0,2024-05-27 23:11:59
12054,0,0,2,2,2024-05-27 23:12:59
12055,0,0,2,-2,2024-05-27 23:13:59
12056,0,0,2,0,2024-05-27 23:15:00
12057,0,0,2,0,2024-05-27 23:15:59
12058,0,0,2,0,2024-05-27 23:16:59
12059,0,0,2,0,2024-05-27 23:17:59
12060,0,0,2,2,2024-05-27 23:18:59
12061,0,0,2,0,2024-05-27 23:19:59
12062,0,0,2,0,2024-05-27 23:20:59
12063,0,0,2,0,2024-05-27 23:21:59
12064,0,0,2,0,2024-05-27 23:22:59
12065,0,0,2,0,2024-05-27 23:23:59
12066,0,0,2,-2,2024-05-27 23:24:59
12067,0,0,2,0,2024-05-27 23:25:59
12068,0,0,2,-2,2024-05-27 23:26:59
12069,0,0,2,0,2024-05-27 23:27:59
12070,0,0,2,0,2024-05-27 23:28:59
12071,0,0,2,2,2024-05-27 23:30:00
12072,0,0,2,0,2024-05-27 23:30:59
12073,0,0,2,0,2024-05-27 23:31:59
12074,0,0,2,0,2024-05-27 23:32:59
12075,0,0,2,0,2024-05-27 23:33:59
12076,0,0,2,0,2024-05-27 23:34:59
12077,0,0,2,0,2024-05-27 23:35:59
12078,0,0,2,0,2024-05-27 23:36:59
12079,0,0,2,2,2024-05-27 23:37:59
12080,0,0,2,0,2024-05-27 23:38:59
12081,0,0,2,0,2024-05-27 23:39:59
12082,0,0,2,0,2024-05-27 23:40:59
12083,0,0,2,0,2024-05-27 23:41:59
12084,0,0,2,0,2024-05-27 23:42:59
12085,0,0,2,0,2024-05-27 23:44:00
12086,0,0,2,0,2024-05-27 23:44:59
12087,0,0,2,0,2024-05-27 23:45:59
12088,0,0,2,0,2024-05-27 23:46:59
12089,0,0,2,2,2024-05-27 23:47:59
12090,0,0,2,0,2024-05-27 23:48:59
12091,0,0,2,0,2024-05-27 23:49:59
12092,0,0,2,0,2024-05-27 23:50:59
12093,0,0,2,0,2024-05-27 23:52:00
12094,0,0,2,2,2024-05-27 23:52:59
12095,0,0,2,0,2024-05-27 23:53:59
12096,0,0,2,0,2024-05-27 23:54:59
12097,0,0,2,0,2024-05-27 23:55:59
12098,0,0,2,0,2024-05-27 23:56:59
12099,0,0,2,-2,2024-05-27 23:57:59
12100,0,0,2,0,2024-05-27 23:58:59
12101,0,0,2,0,2024-05-28 01:00:59
12102,0,0,0,0,2024-05-28 01:01:59
12103,0,0,1,0,2024-05-28 01:02:59
12104,0,0,0,0,2024-05-28 01:03:59
12105,0,0,1,0,2024-05-28 01:04:59
12106,0,0,0,0,2024-05-28 01:05:59
12107,0,0,1,0,2024-05-28 01:06:59
12108,0,0,1,0,2024-05-28 01:07:59
12109,0,0,1,0,2024-05-28 01:08:59
12110,0,0,0,0,2024-05-28 01:09:59
12111,0,0,1,0,2024-05-28 01:10:59
12112,0,0,1,0,2024-05-28 01:11:59
12113,0,0,1,0,2024-05-28 01:12:59
12114,0,0,1,0,2024-05-28 01:13:59
12115,0,0,0,2,2024-05-28 01:14:59
12116,0,0,1,0,2024-05-28 01:15:59
12117,0,0,1,0,2024-05-28 01:16:59
12118,0,0,0,0,2024-05-28 01:17:59
12119,0,0,0,0,2024-05-28 01:18:59
12120,0,0,0,0,2024-05-28 01:19:59
12121,0,0,0,0,2024-05-28 01:20:59
12122,0,0,0,0,2024-05-28 01:21:59
12123,0,0,1,0,2024-05-28 01:22:59
12124,0,0,0,0,2024-05-28 01:23:59
12125,0,0,0,-2,2024-05-28 01:24:59
12126,0,0,0,-2,2024-05-28 01:25:59
12127,0,0,0,0,2024-05-28 01:26:59
12128,0,0,1,0,2024-05-28 01:27:59
12129,0,0,0,0,2024-05-28 01:28:59
12130,0,0,1,0,2024-05-28 01:29:59
12131,0,0,0,0,2024-05-28 01:30:59
12132,0,0,0,0,2024-05-28 01:31:59
12133,0,0,0,0,2024-05-28 01:32:59
12134,0,0,1,0,2024-05-28 01:33:59
12135,0,0,1,2,2024-05-28 01:34:59
12136,0,0,0,-2,2024-05-28 01:35:59
12137,0,0,0,0,2024-05-28 01:36:59
12138,0,0,1,0,2024-05-28 01:37:59
12139,0,0,1,0,2024-05-28 01:38:59
12140,0,0,1,0,2024-05-28 01:39:59
12141,0,0,0,-2,2024-05-28 01:40:59
12142,0,0,1,2,2024-05-28 01:41:59
12143,0,0,1,0,2024-05-28 01:42:59
12144,0,0,1,0,2024-05-28 01:44:00
12145,0,0,0,0,2024-05-28 01:44:59
12146,0,0,1,0,2024-05-28 01:45:59
12147,0,0,0,-2,2024-05-28 01:46:59
12148,0,0,0,0,2024-05-28 01:47:59
12149,0,0,1,0,2024-05-28 01:48:59
12150,0,0,0,0,2024-05-28 01:49:59
12151,0,0,0,0,2024-05-28 01:50:59
12152,0,0,0,0,2024-05-28 01:51:59
12153,0,0,0,0,2024-05-28 01:52:59
12154,0,0,0,-2,2024-05-28 01:53:59
12155,0,0,1,0,2024-05-28 01:54:59
12156,0,0,1,0,2024-05-28 01:56:00
12157,0,0,1,-2,2024-05-28 01:56:59
12158,0,0,1,0,2024-05-28 01:57:59
12159,0,0,0,0,2024-05-28 01:58:59
12160,0,0,0,0,2024-05-28 02:00:59
12161,0,0,0,0,2024-05-28 02:01:59
12162,0,0,0,0,2024-05-28 02:02:59
12163,0,0,0,0,2024-05-28 02:03:59
12164,0,0,1,2,2024-05-28 02:04:59
12165,0,0,0,0,2024-05-28 02:05:59
12166,0,0,1,0,2024-05-28 02:06:59
12167,0,0,0,0,2024-05-28 02:07:59
12168,0,0,1,0,2024-05-28 02:08:59
12169,0,0,1,0,2024-05-28 02:09:59
12170,0,0,1,0,2024-05-28 02:10:59
12171,0,0,0,0,2024-05-28 02:11:59
12172,0,0,1,0,2024-05-28 02:12:59
12173,0,0,0,2,2024-05-28 02:13:59
12174,0,0,0,-2,2024-05-28 02:14:59
12175,0,0,0,2,2024-05-28 02:15:59
12176,0,0,0,0,2024-05-28 02:16:59
12177,0,0,0,-2,2024-05-28 02:17:59
12178,0,0,0,0,2024-05-28 02:18:59
12179,0,0,0,2,2024-05-28 02:19:59
12180,0,0,0,0,2024-05-28 02:20:59
12181,0,0,0,0,2024-05-28 02:21:59
12182,0,0,1,0,2024-05-28 02:22:59
12183,0,0,0,0,2024-05-28 02:23:59
12184,0,0,1,2,2024-05-28 02:24:59
12185,0,0,1,0,2024-05-28 02:25:59
12186,0,0,0,0,2024-05-28 02:26:59
12187,0,0,0,0,2024-05-28 02:27:59
12188,0,0,1,0,2024-05-28 02:28:59
12189,0,0,1,0,2024-05-28 02:29:59
12190,0,0,1,0,2024-05-28 02:30:59
12191,0,0,0,2,2024-05-28 02:31:59
12192,0,0,1,0,2024-05-28 02:32:59
12193,0,0,1,0,2024-05-28 02:33:59
12194,0,0,1,0,2024-05-28 02:34:59
12195,0,0,0,-2,2024-05-28 02:35:59
12196,0,0,1,2,2024-05-28 02:36:59
12197,0,0,1,0,2024-05-28 02:37:59
12198,0,0,1,2,2024-05-28 02:38:59
12199,0,0,0,0,2024-05-28 02:39:59
12200,0,0,1,0,2024-05-28 02:40:59
12201,0,0,0,2,2024-05-28 02:41:59
12202,0,0,1,-2,2024-05-28 02:42:59
12203,0,0,1,0,2024-05-28 02:43:59
12204,0,0,1,0,2024-05-28 02:44:59
12205,0,0,0,0,2024-05-28 02:45:59
12206,0,0,0,0,2024-05-28 02:46:59
12207,0,0,0,0,2024-05-28 02:48:00
12208,0,0,1,0,2024-05-28 02:48:59
12209,0,0,1,0,2024-05-28 02:49:59
12210,0,0,1,0,2024-05-28 02:50:59
12211,0,0,0,0,2024-05-28 02:51:59
12212,0,0,1,0,2024-05-28 02:52:59
12213,0,0,0,0,2024-05-28 02:53:59
12214,0,0,0,0,2024-05-28 02:54:59
12215,0,0,1,0,2024-05-28 02:55:59
12216,0,0,0,0,2024-05-28 02:56:59
12217,0,0,0,2,2024-05-28 02:57:59
12218,0,0,0,0,2024-05-28 02:58:59
12219,0,0,1,2,2024-05-28 03:00:59
12220,0,0,0,0,2024-05-28 03:01:59
12221,0,0,1,2,2024-05-28 03:02:59
12222,0,0,0,0,2024-05-28 03:03:59
12223,0,0,0,0,2024-05-28 03:04:59
12224,0,0,0,0,2024-05-28 03:05:59
12225,0,0,0,0,2024-05-28 03:06:59
12226,0,0,0,2,2024-05-28 03:07:59
12227,0,0,0,0,2024-05-28 03:08:59
12228,0,0,0,0,2024-05-28 03:09:59
12229,0,0,0,0,2024-05-28 03:10:59
12230,0,0,0,2,2024-05-28 03:11:59
12231,0,0,0,0,2024-05-28 03:12:59
12232,0,0,0,0,2024-05-28 03:13:59
12233,0,0,0,0,2024-05-28 03:14:59
12234,0,0,1,0,2024-05-28 03:15:59
12235,0,0,1,-2,2024-05-28 03:16:59
12236,0,0,1,0,2024-05-28 03:17:59
12237,0,0,0,0,2024-05-28 03:18:59
12238,0,0,0,0,2024-05-28 03:19:59
12239,0,0,1,0,2024-05-28 03:20:59
12240,0,0,1,0,2024-05-28 03:21:59
12241,0,0,0,0,2024-05-28 03:22:59
12242,0,0,0,0,2024-05-28 03:23:59
12243,0,0,0,-2,2024-05-28 03:24:59
12244,0,0,0,0,2024-05-28 03:25:59
12245,0,0,0,0,2024-05-28 03:26:59
12246,0,0,0,0,2024-05-28 03:27:59
12247,0,0,0,2,2024-05-28 03:28:59
12248,0,0,0,0,2024-05-28 03:29:59
12249,0,0,0,0,2024-05-28 03:30:59
12250,0,0,0,0,2024-05-28 03:31:59
12251,0,0,1,-2,2024-05-28 03:32:59
12252,0,0,1,0,2024-05-28 03:33:59
12253,0,0,0,0,2024-05-28 03:34:59
12254,0,0,0,0,2024-05-28 03:35:59
12255,0,0,1,0,2024-05-28 03:36:59
12256,0,0,0,0,2024-05-28 03:37:59
12257,0,0,0,0,2024-05-28 03:38:59
12258,0,0,0,-2,2024-05-28 03:39:59
12259,0,0,0,0,2024-05-28 03:40:59
12260,0,0,0,0,2024-05-28 03:41:59
12261,0,0,0,-2,2024-05-28 03:42:59
12262,0,0,0,0,2024-05-28 03:43:59
12263,0,0,0,0,2024-05-28 03:44:59
12264,0,0,0,0,2024-05-28 03:45:59
12265,0,0,0,0,2024-05-28 03:46:59
12266,0,0,0,0,2024-05-28 03:47:59
12267,0,0,0,0,2024-05-28 03:48:59
12268,0,0,0,0,2024-05-28 03:49:59
12269,0,0,0,2,2024-05-28 03:50:59
12270,0,0,1,0,2024-05-28 03:51:59
12271,0,0,1,0,2024-05-28 03:52:59
12272,0,0,0,0,2024-05-28 03:53:59
12273,0,0,0,0,2024-05-28 03:54:59
12274,0,0,1,0,2024-05-28 03:55:59
12275,0,0,0,0,2024-05-28 03:56:59
12276,0,0,0,0,2024-05-28 03:57:59
12277,0,0,0,-2,2024-05-28 03:58:59
12278,0,0,0,0,2024-05-28 04:00:59
12279,0,0,0,0,2024-05-28 04:01:59
12280,0,0,0,2,2024-05-28 04:02:59
12281,0,0,0,0,2024-05-28 04:03:59
12282,0,0,1,0,2024-05-28 04:04:59
12283,0,0,0,0,2024-05-28 04:05:59
12284,0,0,0,-2,2024-05-28 04:06:59
12285,0,0,0,0,2024-05-28 04:07:59
12286,0,0,0,0,2024-05-28 04:08:59
12287,0,0,0,0,2024-05-28 04:09:59
12288,0,0,0,0,2024-05-28 04:10:59
12289,0,0,0,0,2024-05-28 04:11:59
12290,0,0,0,0,2024-05-28 04:12:59
12291,0,0,0,0,2024-05-28 04:13:59
12292,0,0,1,0,2024-05-28 04:14:59
12293,0,0,0,0,2024-05-28 04:15:59
12294,0,0,0,0,2024-05-28 04:16:59
12295,0,0,0,0,2024-05-28 04:17:59
12296,0,0,0,0,2024-05-28 04:18:59
12297,0,0,0,0,2024-05-28 04:19:59
12298,0,0,1,0,2024-05-28 04:20:59
12299,0,0,0,2,2024-05-28 04:21:59
12300,0,0,1,2,2024-05-28 04:22:59
12301,0,0,0,2,2024-05-28 04:23:59
12302,0,0,1,-2,2024-05-28 04:24:59
12303,0,0,0,0,2024-05-28 04:25:59
12304,0,0,1,0,2024-05-28 04:26:59
12305,0,0,0,0,2024-05-28 04:27:59
12306,0,0,0,-2,2024-05-28 04:28:59
12307,0,0,0,0,2024-05-28 04:29:59
12308,0,0,0,0,2024-05-28 04:30:59
12309,0,0,1,2,2024-05-28 04:31:59
12310,0,0,0,-2,2024-05-28 04:32:59
12311,0,0,0,0,2024-05-28 04:33:59
12312,0,0,0,0,2024-05-28 04:34:59
12313,0,0,0,0,2024-05-28 04:35:59
