index,PLC_point0_value,PLC_point1_value,PLC_point7_value,PLC_point5_value,PLC_point8_value,PLC_point4_value,PLC_point3_value,PLC_point2_value,PLC_point6_value,csvTime,deploy_retrieve_status
45211,error,error,error,error,error,error,error,error,error,2024-10-27 00:04:20,false
45212,error,error,error,error,error,error,error,error,error,2024-10-27 00:05:20,false
45213,error,error,error,error,error,error,error,error,error,2024-10-27 00:06:20,false
45214,error,error,error,error,error,error,error,error,error,2024-10-27 00:07:20,false
45215,error,error,error,error,error,error,error,error,error,2024-10-27 00:08:20,false
45216,error,error,error,error,error,error,error,error,error,2024-10-27 00:09:20,false
45217,error,error,error,error,error,error,error,error,error,2024-10-27 00:10:20,false
45218,error,error,error,error,error,error,error,error,error,2024-10-27 00:11:20,false
45219,error,error,error,error,error,error,error,error,error,2024-10-27 00:12:20,false
45220,error,error,error,error,error,error,error,error,error,2024-10-27 00:13:20,false
45221,error,error,error,error,error,error,error,error,error,2024-10-27 00:14:20,false
45222,error,error,error,error,error,error,error,error,error,2024-10-27 00:15:20,false
45223,error,error,error,error,error,error,error,error,error,2024-10-27 00:16:20,false
45224,error,error,error,error,error,error,error,error,error,2024-10-27 00:17:20,false
45225,error,error,error,error,error,error,error,error,error,2024-10-27 00:18:20,false
45226,error,error,error,error,error,error,error,error,error,2024-10-27 00:19:20,false
45227,error,error,error,error,error,error,error,error,error,2024-10-27 00:20:20,false
45228,error,error,error,error,error,error,error,error,error,2024-10-27 00:21:20,false
45229,error,error,error,error,error,error,error,error,error,2024-10-27 00:22:20,false
45230,error,error,error,error,error,error,error,error,error,2024-10-27 00:23:20,false
45231,error,error,error,error,error,error,error,error,error,2024-10-27 00:24:20,false
45232,error,error,error,error,error,error,error,error,error,2024-10-27 00:25:20,false
45233,error,error,error,error,error,error,error,error,error,2024-10-27 00:26:20,false
45234,error,error,error,error,error,error,error,error,error,2024-10-27 00:27:20,false
45235,error,error,error,error,error,error,error,error,error,2024-10-27 00:28:20,false
45236,error,error,error,error,error,error,error,error,error,2024-10-27 00:29:20,false
45237,error,error,error,error,error,error,error,error,error,2024-10-27 00:30:20,false
45238,error,error,error,error,error,error,error,error,error,2024-10-27 00:31:20,false
45239,error,error,error,error,error,error,error,error,error,2024-10-27 00:32:20,false
45240,error,error,error,error,error,error,error,error,error,2024-10-27 00:33:20,false
45241,error,error,error,error,error,error,error,error,error,2024-10-27 00:34:20,false
45242,error,error,error,error,error,error,error,error,error,2024-10-27 00:35:20,false
45243,error,error,error,error,error,error,error,error,error,2024-10-27 00:36:20,false
45244,error,error,error,error,error,error,error,error,error,2024-10-27 00:37:20,false
45245,error,error,error,error,error,error,error,error,error,2024-10-27 00:38:20,false
45246,error,error,error,error,error,error,error,error,error,2024-10-27 00:39:20,false
45247,error,error,error,error,error,error,error,error,error,2024-10-27 00:40:20,false
45248,error,error,error,error,error,error,error,error,error,2024-10-27 00:41:20,false
45249,error,error,error,error,error,error,error,error,error,2024-10-27 00:42:20,false
45250,error,error,error,error,error,error,error,error,error,2024-10-27 00:43:20,false
45251,error,error,error,error,error,error,error,error,error,2024-10-27 00:44:20,false
45252,error,error,error,error,error,error,error,error,error,2024-10-27 00:45:20,false
45253,error,error,error,error,error,error,error,error,error,2024-10-27 00:46:20,false
45254,error,error,error,error,error,error,error,error,error,2024-10-27 00:47:20,false
45255,error,error,error,error,error,error,error,error,error,2024-10-27 00:48:20,false
45256,error,error,error,error,error,error,error,error,error,2024-10-27 00:49:20,false
45257,error,error,error,error,error,error,error,error,error,2024-10-27 00:50:20,false
45258,error,error,error,error,error,error,error,error,error,2024-10-27 00:51:20,false
45259,error,error,error,error,error,error,error,error,error,2024-10-27 00:52:20,false
45260,error,error,error,error,error,error,error,error,error,2024-10-27 00:53:20,false
45261,error,error,error,error,error,error,error,error,error,2024-10-27 00:54:20,false
45262,error,error,error,error,error,error,error,error,error,2024-10-27 00:55:20,false
45263,error,error,error,error,error,error,error,error,error,2024-10-27 00:56:20,false
45264,error,error,error,error,error,error,error,error,error,2024-10-27 00:57:20,false
45265,error,error,error,error,error,error,error,error,error,2024-10-27 00:58:20,false
45266,error,error,error,error,error,error,error,error,error,2024-10-27 01:00:20,false
45267,error,error,error,error,error,error,error,error,error,2024-10-27 01:01:20,false
45268,error,error,error,error,error,error,error,error,error,2024-10-27 01:02:20,false
45269,error,error,error,error,error,error,error,error,error,2024-10-27 01:03:20,false
45270,error,error,error,error,error,error,error,error,error,2024-10-27 01:04:20,false
45271,error,error,error,error,error,error,error,error,error,2024-10-27 01:05:20,false
45272,error,error,error,error,error,error,error,error,error,2024-10-27 01:06:20,false
45273,error,error,error,error,error,error,error,error,error,2024-10-27 01:07:20,false
45274,error,error,error,error,error,error,error,error,error,2024-10-27 01:08:20,false
45275,error,error,error,error,error,error,error,error,error,2024-10-27 01:09:20,false
45276,error,error,error,error,error,error,error,error,error,2024-10-27 01:10:20,false
45277,error,error,error,error,error,error,error,error,error,2024-10-27 01:11:20,false
45278,error,error,error,error,error,error,error,error,error,2024-10-27 01:12:20,false
45279,error,error,error,error,error,error,error,error,error,2024-10-27 01:13:20,false
45280,error,error,error,error,error,error,error,error,error,2024-10-27 01:14:20,false
45281,error,error,error,error,error,error,error,error,error,2024-10-27 01:15:20,false
45282,error,error,error,error,error,error,error,error,error,2024-10-27 01:16:20,false
45283,error,error,error,error,error,error,error,error,error,2024-10-27 01:17:20,false
45284,error,error,error,error,error,error,error,error,error,2024-10-27 01:18:20,false
45285,error,error,error,error,error,error,error,error,error,2024-10-27 01:19:20,false
45286,error,error,error,error,error,error,error,error,error,2024-10-27 01:20:20,false
45287,error,error,error,error,error,error,error,error,error,2024-10-27 01:21:20,false
45288,error,error,error,error,error,error,error,error,error,2024-10-27 01:22:20,false
45289,error,error,error,error,error,error,error,error,error,2024-10-27 01:23:20,false
45290,error,error,error,error,error,error,error,error,error,2024-10-27 01:24:20,false
45291,error,error,error,error,error,error,error,error,error,2024-10-27 01:25:20,false
45292,error,error,error,error,error,error,error,error,error,2024-10-27 01:26:20,false
45293,error,error,error,error,error,error,error,error,error,2024-10-27 01:27:20,false
45294,error,error,error,error,error,error,error,error,error,2024-10-27 01:28:20,false
45295,error,error,error,error,error,error,error,error,error,2024-10-27 01:29:20,false
45296,error,error,error,error,error,error,error,error,error,2024-10-27 01:30:20,false
45297,error,error,error,error,error,error,error,error,error,2024-10-27 01:31:20,false
45298,error,error,error,error,error,error,error,error,error,2024-10-27 01:32:20,false
45299,error,error,error,error,error,error,error,error,error,2024-10-27 01:33:20,false
45300,error,error,error,error,error,error,error,error,error,2024-10-27 01:34:20,false
45301,error,error,error,error,error,error,error,error,error,2024-10-27 01:35:20,false
45302,error,error,error,error,error,error,error,error,error,2024-10-27 01:36:20,false
45303,error,error,error,error,error,error,error,error,error,2024-10-27 01:37:20,false
45304,error,error,error,error,error,error,error,error,error,2024-10-27 01:38:20,false
45305,error,error,error,error,error,error,error,error,error,2024-10-27 01:39:20,false
45306,error,error,error,error,error,error,error,error,error,2024-10-27 01:40:20,false
45307,error,error,error,error,error,error,error,error,error,2024-10-27 01:41:20,false
45308,error,error,error,error,error,error,error,error,error,2024-10-27 01:42:20,false
45309,error,error,error,error,error,error,error,error,error,2024-10-27 01:43:20,false
45310,error,error,error,error,error,error,error,error,error,2024-10-27 01:44:20,false
45311,error,error,error,error,error,error,error,error,error,2024-10-27 01:45:20,false
45312,error,error,error,error,error,error,error,error,error,2024-10-27 01:46:20,false
45313,error,error,error,error,error,error,error,error,error,2024-10-27 01:47:20,false
45314,error,error,error,error,error,error,error,error,error,2024-10-27 01:48:20,false
45315,error,error,error,error,error,error,error,error,error,2024-10-27 01:49:20,false
45316,error,error,error,error,error,error,error,error,error,2024-10-27 01:50:20,false
45317,error,error,error,error,error,error,error,error,error,2024-10-27 01:51:20,false
45318,error,error,error,error,error,error,error,error,error,2024-10-27 01:52:20,false
45319,error,error,error,error,error,error,error,error,error,2024-10-27 01:53:20,false
45320,error,error,error,error,error,error,error,error,error,2024-10-27 01:54:20,false
45321,error,error,error,error,error,error,error,error,error,2024-10-27 01:55:20,false
45322,error,error,error,error,error,error,error,error,error,2024-10-27 01:56:20,false
45323,error,error,error,error,error,error,error,error,error,2024-10-27 01:57:20,false
45324,error,error,error,error,error,error,error,error,error,2024-10-27 01:58:20,false
45325,error,error,error,error,error,error,error,error,error,2024-10-27 02:00:20,false
45326,error,error,error,error,error,error,error,error,error,2024-10-27 02:01:20,false
45327,error,error,error,error,error,error,error,error,error,2024-10-27 02:02:20,false
45328,error,error,error,error,error,error,error,error,error,2024-10-27 02:03:20,false
45329,error,error,error,error,error,error,error,error,error,2024-10-27 02:04:20,false
45330,error,error,error,error,error,error,error,error,error,2024-10-27 02:05:20,false
45331,error,error,error,error,error,error,error,error,error,2024-10-27 02:06:20,false
45332,error,error,error,error,error,error,error,error,error,2024-10-27 02:07:20,false
45333,error,error,error,error,error,error,error,error,error,2024-10-27 02:08:20,false
45334,error,error,error,error,error,error,error,error,error,2024-10-27 02:09:20,false
45335,error,error,error,error,error,error,error,error,error,2024-10-27 02:10:20,false
45336,error,error,error,error,error,error,error,error,error,2024-10-27 02:11:20,false
45337,error,error,error,error,error,error,error,error,error,2024-10-27 02:12:20,false
45338,error,error,error,error,error,error,error,error,error,2024-10-27 02:13:20,false
45339,error,error,error,error,error,error,error,error,error,2024-10-27 02:14:20,false
45340,error,error,error,error,error,error,error,error,error,2024-10-27 02:15:20,false
45341,error,error,error,error,error,error,error,error,error,2024-10-27 02:16:20,false
45342,error,error,error,error,error,error,error,error,error,2024-10-27 02:17:20,false
45343,error,error,error,error,error,error,error,error,error,2024-10-27 02:18:20,false
45344,error,error,error,error,error,error,error,error,error,2024-10-27 02:19:20,false
45345,error,error,error,error,error,error,error,error,error,2024-10-27 02:20:20,false
45346,error,error,error,error,error,error,error,error,error,2024-10-27 02:21:20,false
45347,error,error,error,error,error,error,error,error,error,2024-10-27 02:22:20,false
45348,error,error,error,error,error,error,error,error,error,2024-10-27 02:23:20,false
