Unnamed: 0,13-11-1_v,13-11-2_v,13-11-0_v,13-11-5_v,13-11-6_v,13-11-3_v,13-11-4_v,13-11-9_v,13-11-11_v,13-11-10_v,13-11-7_v,13-11-13_v,csvTime,13-11-8_v,13-11-12_v,status
32654,6968,6962,6975,0,0,0,0,100,13,6003,0,,2024-09-10 20:03:03,0,0,False
32655,6968,6962,6975,0,0,0,0,100,15,6002,0,,2024-09-10 20:04:03,0,0,False
32656,6967,6961,6972,0,0,0,0,100,13,6003,0,,2024-09-10 20:05:03,0,0,False
32657,6968,6962,6975,0,0,0,0,100,15,6001,0,,2024-09-10 20:06:03,0,0,False
32658,6967,6961,6974,0,0,0,0,100,8,6001,0,,2024-09-10 20:07:04,0,0,False
32659,6967,6961,6973,0,0,0,0,100,10,6001,0,,2024-09-10 20:08:04,0,0,False
32660,6967,6960,6973,0,0,0,0,100,9,6002,0,,2024-09-10 20:09:04,0,0,False
32661,6968,6961,6975,0,0,0,0,100,10,6001,0,,2024-09-10 20:10:05,0,0,False
32662,6968,6962,6974,0,0,0,0,100,8,6001,0,,2024-09-10 20:11:05,0,0,False
32663,6969,6963,6975,0,0,0,0,100,5,6006,0,,2024-09-10 20:12:05,0,0,False
32664,6970,6964,6976,0,0,0,0,100,9,6004,0,,2024-09-10 20:13:05,0,0,False
32665,6968,6961,6975,0,0,0,0,100,10,6005,0,,2024-09-10 20:14:06,0,0,False
32666,6969,6963,6976,0,0,0,0,100,12,6006,0,,2024-09-10 20:15:06,0,0,False
32667,6967,6961,6973,0,0,0,0,100,14,6005,0,,2024-09-10 20:16:06,0,0,False
32668,6969,6963,6975,0,0,0,0,100,9,6005,0,,2024-09-10 20:17:07,0,0,False
32669,6970,6963,6976,0,0,0,0,100,5,6006,0,,2024-09-10 20:18:07,0,0,False
32670,6967,6961,6974,0,0,0,0,100,14,6004,0,,2024-09-10 20:19:08,0,0,False
32671,6969,6963,6974,0,0,0,0,100,5,6006,0,,2024-09-10 20:20:08,0,0,False
32672,6969,6963,6975,0,0,0,0,100,4,6007,0,,2024-09-10 20:21:08,0,0,False
32673,6968,6962,6973,0,0,0,0,100,9,6005,0,,2024-09-10 20:22:08,0,0,False
32674,6969,6964,6975,0,0,0,0,100,13,6006,0,,2024-09-10 20:23:08,0,0,False
32675,6969,6963,6975,0,0,0,0,100,10,6007,0,,2024-09-10 20:24:09,0,0,False
32676,6968,6963,6974,0,0,0,0,100,8,6006,0,,2024-09-10 20:25:09,0,0,False
32677,6968,6962,6974,0,0,0,0,100,14,6010,0,,2024-09-10 20:26:09,0,0,False
32678,6968,6962,6974,0,0,0,0,100,13,6007,0,,2024-09-10 20:27:09,0,0,False
32679,6966,6961,6972,0,0,0,0,100,3,6009,0,,2024-09-10 20:28:09,0,0,False
32680,6968,6962,6975,0,0,0,0,100,10,6009,0,,2024-09-10 20:29:10,0,0,False
32681,6969,6963,6975,0,0,0,0,100,13,6009,0,,2024-09-10 20:30:10,0,0,False
32682,6969,6962,6976,0,0,0,0,100,15,6007,0,,2024-09-10 20:31:10,0,0,False
32683,6967,6961,6973,0,0,0,0,100,6,6007,0,,2024-09-10 20:32:10,0,0,False
32684,6968,6962,6973,0,0,0,0,100,5,6007,0,,2024-09-10 20:33:10,0,0,False
32685,6970,6964,6976,0,0,0,0,100,13,6007,0,,2024-09-10 20:34:11,0,0,False
32686,6971,6964,6977,0,0,0,0,100,11,6007,0,,2024-09-10 20:35:11,0,0,False
32687,6969,6963,6975,0,0,0,0,100,6,6005,0,,2024-09-10 20:36:11,0,0,False
32688,6967,6961,6974,0,0,0,0,100,15,6005,0,,2024-09-10 20:37:11,0,0,False
32689,6968,6962,6975,0,0,0,0,100,15,6006,0,,2024-09-10 20:38:11,0,0,False
32690,6969,6963,6975,0,0,0,0,100,5,6008,0,,2024-09-10 20:39:11,0,0,False
32691,6968,6962,6974,0,0,0,0,100,5,6007,0,,2024-09-10 20:40:11,0,0,False
32692,6967,6961,6972,0,0,0,0,100,14,6007,0,,2024-09-10 20:41:12,0,0,False
32693,6967,6961,6973,0,0,0,0,100,11,6008,0,,2024-09-10 20:42:12,0,0,False
32694,6968,6962,6974,0,0,0,0,100,6,6007,0,,2024-09-10 20:43:12,0,0,False
32695,6967,6961,6974,0,0,0,0,100,9,6006,0,,2024-09-10 20:44:12,0,0,False
32696,6969,6963,6974,0,0,0,0,100,5,6009,0,,2024-09-10 20:45:12,0,0,False
32697,6968,6962,6973,0,0,0,0,100,6,6009,0,,2024-09-10 20:46:12,0,0,False
32698,6968,6962,6974,0,0,0,0,100,9,6009,0,,2024-09-10 20:47:13,0,0,False
32699,6969,6963,6976,0,0,0,0,100,10,6007,0,,2024-09-10 20:48:13,0,0,False
32700,6969,6963,6975,0,0,0,0,100,4,6009,0,,2024-09-10 20:49:13,0,0,False
32701,6968,6961,6974,0,0,0,0,100,14,6007,0,,2024-09-10 20:50:13,0,0,False
32702,6967,6961,6974,0,0,0,0,100,15,6010,0,,2024-09-10 20:51:13,0,0,False
32703,6970,6963,6977,0,0,0,0,100,16,6010,0,,2024-09-10 20:52:14,0,0,False
32704,6970,6964,6976,0,0,0,0,100,4,6010,0,,2024-09-10 20:53:14,0,0,False
32705,6969,6962,6975,0,0,0,0,100,12,6008,0,,2024-09-10 20:54:14,0,0,False
32706,6969,6962,6975,0,0,0,0,100,6,6009,0,,2024-09-10 20:55:14,0,0,False
32707,6966,6960,6973,0,0,0,0,100,16,6008,0,,2024-09-10 20:56:14,0,0,False
32708,6969,6963,6976,0,0,0,0,100,15,6009,0,,2024-09-10 20:57:15,0,0,False
32709,6968,6962,6975,0,0,0,0,100,11,6012,0,,2024-09-10 20:58:15,0,0,False
32710,6968,6961,6974,0,0,0,0,100,8,6005,0,,2024-09-10 21:00:16,0,0,False
32711,6968,6961,6974,0,0,0,0,100,10,6008,0,,2024-09-10 21:01:16,0,0,False
32712,6968,6961,6975,0,0,0,0,100,14,6008,0,,2024-09-10 21:02:16,0,0,False
32713,6970,6962,6977,0,0,0,0,100,13,6009,0,,2024-09-10 21:03:16,0,0,False
32714,6969,6963,6976,0,0,0,0,100,7,6010,0,,2024-09-10 21:04:17,0,0,False
32715,6968,6961,6974,0,0,0,0,100,13,6011,0,,2024-09-10 21:05:17,0,0,False
32716,6971,6964,6978,0,0,0,0,100,13,6009,0,,2024-09-10 21:06:17,0,0,False
32717,6969,6963,6976,0,0,0,0,100,6,6009,0,,2024-09-10 21:07:17,0,0,False
32718,6969,6962,6976,0,0,0,0,100,9,6008,0,,2024-09-10 21:08:17,0,0,False
32719,6969,6962,6975,0,0,0,0,100,14,6009,0,,2024-09-10 21:09:17,0,0,False
32720,6967,6961,6973,0,0,0,0,100,5,6008,0,,2024-09-10 21:10:18,0,0,False
32721,6969,6963,6976,0,0,0,0,100,12,6009,0,,2024-09-10 21:12:18,0,0,False
32722,6969,6962,6976,0,0,0,0,100,9,6008,0,,2024-09-10 21:13:18,0,0,False
32723,6969,6962,6976,0,0,0,0,100,16,6007,0,,2024-09-10 21:14:18,0,0,False
32724,6954,6948,6961,0,0,0,0,100,11,6004,0,,2024-09-10 21:15:18,0,0,False
32725,6956,6949,6963,0,0,0,0,100,13,5999,0,,2024-09-10 21:16:18,0,0,False
32726,6949,6943,6955,0,0,0,0,100,14,5990,0,,2024-09-10 21:17:19,0,0,False
32727,6953,6947,6959,0,0,0,0,100,5,5989,0,,2024-09-10 21:18:19,0,0,False
32728,6952,6946,6958,0,0,0,0,100,6,5992,0,,2024-09-10 21:19:19,0,0,False
32729,6954,6948,6961,0,0,0,0,100,11,6000,0,,2024-09-10 21:20:20,0,0,False
32730,6953,6947,6959,0,0,0,0,100,14,5996,0,,2024-09-10 21:21:20,0,0,False
32731,6955,6949,6960,0,0,0,0,100,13,6000,0,,2024-09-10 21:22:20,0,0,False
32732,6952,6946,6958,0,0,0,0,100,4,6002,0,,2024-09-10 21:23:21,0,0,False
32733,6955,6949,6961,0,0,0,0,100,10,6003,0,,2024-09-10 21:24:21,0,0,False
32734,6954,6948,6960,0,0,0,0,100,5,6002,0,,2024-09-10 21:25:22,0,0,False
32735,6954,6948,6960,0,0,0,0,100,5,6004,0,,2024-09-10 21:26:22,0,0,False
32736,6956,6950,6962,0,0,0,0,100,5,6000,0,,2024-09-10 21:27:22,0,0,False
32737,6953,6947,6959,0,0,0,0,100,6,6001,0,,2024-09-10 21:28:22,0,0,False
32738,6954,6948,6959,0,0,0,0,100,13,6002,0,,2024-09-10 21:29:22,0,0,False
32739,6949,6944,6955,0,0,0,0,100,6,6002,0,,2024-09-10 21:30:22,0,0,False
32740,6953,6947,6959,0,0,0,0,100,10,6003,0,,2024-09-10 21:31:23,0,0,False
32741,6956,6949,6962,0,0,0,0,100,14,6001,0,,2024-09-10 21:32:23,0,0,False
32742,6955,6949,6961,0,0,0,0,100,5,5992,0,,2024-09-10 21:33:23,0,0,False
32743,6954,6949,6960,0,0,0,0,100,4,5999,0,,2024-09-10 21:34:24,0,0,False
32744,6952,6946,6958,0,0,0,0,100,9,5997,0,,2024-09-10 21:35:24,0,0,False
32745,6955,6949,6961,0,0,0,0,100,14,6001,0,,2024-09-10 21:36:24,0,0,False
32746,6954,6948,6960,0,0,0,0,100,5,6001,0,,2024-09-10 21:37:25,0,0,False
32747,6954,6948,6960,0,0,0,0,100,6,6003,0,,2024-09-10 21:38:25,0,0,False
32748,6953,6948,6958,0,0,0,0,100,5,6002,0,,2024-09-10 21:39:26,0,0,False
32749,6954,6948,6960,0,0,0,0,100,6,6000,0,,2024-09-10 21:40:26,0,0,False
32750,6953,6947,6960,0,0,0,0,100,6,6002,0,,2024-09-10 21:41:26,0,0,False
32751,6952,6945,6958,0,0,0,0,100,12,6003,0,,2024-09-10 21:42:26,0,0,False
32752,6952,6945,6959,0,0,0,0,100,15,6003,0,,2024-09-10 21:43:27,0,0,False
32753,6955,6948,6961,0,0,0,0,100,16,6001,0,,2024-09-10 21:44:27,0,0,False
32754,6956,6951,6962,0,0,0,0,100,5,6003,0,,2024-09-10 21:45:28,0,0,False
32755,6953,6948,6959,0,0,0,0,100,5,6001,0,,2024-09-10 21:46:28,0,0,False
32756,6954,6948,6960,0,0,0,0,100,9,6001,0,,2024-09-10 21:47:28,0,0,False
32757,6954,6949,6960,0,0,0,0,100,6,6002,0,,2024-09-10 21:48:29,0,0,False
32758,6953,6947,6959,0,0,0,0,100,5,6003,0,,2024-09-10 21:49:29,0,0,False
32759,6953,6947,6959,0,0,0,0,100,10,6003,0,,2024-09-10 21:50:29,0,0,False
32760,6955,6948,6961,0,0,0,0,100,15,6003,0,,2024-09-10 21:51:29,0,0,False
32761,6953,6948,6959,0,0,0,0,100,5,6004,0,,2024-09-10 21:52:30,0,0,False
32762,6955,6949,6961,0,0,0,0,100,14,6004,0,,2024-09-10 21:53:30,0,0,False
32763,6952,6946,6959,0,0,0,0,100,14,6006,0,,2024-09-10 21:54:30,0,0,False
32764,6954,6948,6960,0,0,0,0,100,14,6005,0,,2024-09-10 21:55:31,0,0,False
32765,6954,6948,6961,0,0,0,0,100,15,6004,0,,2024-09-10 21:56:31,0,0,False
32766,6954,6948,6960,0,0,0,0,100,7,6003,0,,2024-09-10 21:57:31,0,0,False
32767,6954,6948,6960,0,0,0,0,100,5,6003,0,,2024-09-10 21:58:31,0,0,False
32768,6951,6944,6958,0,0,0,0,100,12,6004,0,,2024-09-10 22:00:32,0,0,False
32769,6954,6948,6960,0,0,0,0,100,15,6002,0,,2024-09-10 22:01:33,0,0,False
32770,6951,6945,6957,0,0,0,0,100,14,6005,0,,2024-09-10 22:02:33,0,0,False
32771,6950,6944,6955,36,6,36,36,14,14,6004,43,,2024-09-10 22:03:34,44,43,折臂吊车开机
32772,6949,6944,6955,36,6,36,36,14,8,6005,43,,2024-09-10 22:04:34,43,57,False
32773,6949,6943,6955,36,6,36,36,14,12,6002,43,,2024-09-10 22:05:34,44,34,False
32774,6948,6942,6953,36,6,36,36,14,9,6003,43,,2024-09-10 22:06:35,43,52,False
32775,6952,6945,6958,36,5,36,36,13,14,6025,43,,2024-09-10 22:07:35,43,57,False
32776,6948,6943,6953,36,6,36,36,14,8,6009,43,,2024-09-10 22:08:35,43,77,False
32777,6947,6941,6953,36,6,36,36,14,8,6007,43,,2024-09-10 22:09:36,43,45,False
32778,6947,6941,6953,36,6,36,36,14,14,6005,43,,2024-09-10 22:10:36,43,54,False
32779,6950,6945,6956,36,6,36,36,14,4,6006,43,,2024-09-10 22:11:37,44,56,False
32780,6943,6938,6949,56,47,56,56,69,12,6001,48,,2024-09-10 22:12:38,67,0,False
32781,6948,6942,6954,59,51,59,59,72,8,6005,49,,2024-09-10 22:13:38,71,17,小艇检查完毕
32782,6951,6945,6956,36,6,36,36,13,8,6004,43,,2024-09-10 22:14:39,44,48,False
32783,6950,6944,6956,36,6,36,36,14,6,6004,43,,2024-09-10 22:15:39,44,47,False
32784,6951,6945,6957,36,6,36,36,14,13,6008,43,,2024-09-10 22:16:39,43,68,False
32785,6954,6948,6960,36,6,36,36,14,12,6005,43,,2024-09-10 22:17:39,43,52,False
32786,6952,6946,6958,36,6,36,36,14,4,6006,43,,2024-09-10 22:18:40,43,49,False
32787,6951,6945,6957,36,6,36,36,14,13,6008,43,,2024-09-10 22:19:40,43,48,False
32788,6953,6947,6959,36,8,36,36,14,5,6007,43,,2024-09-10 22:20:40,44,37,False
32789,6952,6946,6959,36,6,36,36,14,15,6007,43,,2024-09-10 22:21:40,43,52,False
32790,6953,6947,6960,36,6,36,36,14,15,6004,43,,2024-09-10 22:22:41,44,36,False
32791,6951,6946,6956,36,6,36,36,14,4,6008,43,,2024-09-10 22:23:41,44,54,False
32792,6953,6947,6959,36,6,36,36,14,6,6008,43,,2024-09-10 22:24:42,44,38,False
32793,6951,6944,6957,36,6,36,36,13,14,6001,43,,2024-09-10 22:25:42,44,40,False
32794,6950,6944,6955,36,6,35,36,14,5,6014,43,,2024-09-10 22:26:42,43,48,False
32795,6951,6945,6957,36,6,36,36,14,10,6008,43,,2024-09-10 22:27:43,43,56,False
32796,6951,6945,6957,36,6,36,36,14,5,6005,43,,2024-09-10 22:28:43,43,45,False
32797,6949,6943,6955,36,6,36,36,14,8,6011,43,,2024-09-10 22:29:43,43,45,False
32798,6951,6945,6957,36,6,36,36,14,14,6007,43,,2024-09-10 22:30:44,44,63,False
32799,6951,6946,6956,36,6,36,36,14,5,6010,43,,2024-09-10 22:31:44,43,60,False
32800,6949,6943,6956,36,6,36,36,14,8,6008,43,,2024-09-10 22:32:44,43,46,False
32801,6949,6943,6955,36,5,36,36,14,6,6010,43,,2024-09-10 22:33:45,43,52,False
32802,6949,6943,6956,36,6,36,36,14,11,6009,43,,2024-09-10 22:34:45,43,57,False
32803,6950,6943,6956,36,6,36,36,14,14,6010,43,,2024-09-10 22:35:45,43,63,False
32804,6947,6940,6953,38,15,38,38,33,14,6010,43,,2024-09-10 22:36:45,46,21,小艇入水
32805,6949,6942,6955,36,6,36,36,14,15,6008,43,,2024-09-10 22:37:46,43,40,False
32806,6946,6940,6952,36,5,36,36,13,8,6013,43,,2024-09-10 22:38:47,43,29,False
32807,6948,6941,6954,36,6,36,36,14,14,6008,43,,2024-09-10 22:39:47,43,46,False
32808,6947,6942,6952,36,6,36,36,14,6,6009,43,,2024-09-10 22:40:47,43,60,False
32809,6949,6943,6955,36,6,36,36,14,13,6007,43,,2024-09-10 22:41:47,43,54,False
32810,6947,6941,6953,36,6,36,36,13,12,6004,43,,2024-09-10 22:42:48,43,48,False
32811,6948,6942,6954,36,6,36,36,14,10,6003,43,,2024-09-10 22:43:48,43,54,False
32812,6948,6942,6954,36,6,36,36,14,13,6005,43,,2024-09-10 22:44:49,43,55,False
32813,6945,6939,6951,36,6,36,36,13,12,5997,43,,2024-09-10 22:45:49,43,41,False
32814,6947,6941,6953,36,6,36,36,14,7,6007,43,,2024-09-10 22:46:50,43,34,False
32815,6946,6939,6952,36,6,36,36,14,12,6008,43,,2024-09-10 22:47:50,43,38,False
32816,6948,6942,6955,36,6,36,36,14,13,6007,43,,2024-09-10 22:48:50,43,31,False
32817,6948,6941,6954,36,6,36,36,14,13,6008,43,,2024-09-10 22:49:51,43,17,False
32818,6945,6939,6951,42,24,43,42,17,5,6011,44,,2024-09-10 22:50:51,50,16,False
32819,6950,6943,6956,37,8,36,36,35,5,6002,43,,2024-09-10 22:51:51,44,5,False
32820,6946,6940,6952,49,38,49,49,62,4,6004,46,,2024-09-10 22:52:52,60,40,False
32821,6947,6941,6953,62,55,63,62,73,12,6005,51,,2024-09-10 22:53:52,75,33,小艇落座
32822,6950,6944,6956,0,0,0,0,100,6,6008,0,,2024-09-10 22:54:52,0,0,折臂吊车关机
32823,6951,6945,6957,0,0,0,0,100,14,6016,0,,2024-09-10 22:55:53,0,0,False
32824,6955,6949,6961,0,0,0,0,100,5,6010,0,,2024-09-10 22:56:53,0,0,False
32825,6968,6962,6975,0,0,0,0,100,5,6010,0,,2024-09-10 22:57:53,0,0,False
32826,6970,6962,6977,0,0,0,0,100,15,6009,0,,2024-09-10 22:58:53,0,0,False
32827,6968,6961,6975,0,0,0,0,100,16,6010,0,,2024-09-10 23:00:54,0,0,False
32828,6978,6971,6985,0,0,0,0,100,13,6011,0,,2024-09-10 23:01:54,0,0,False
32829,6970,6963,6976,0,0,0,0,100,6,6010,0,,2024-09-10 23:02:54,0,0,False
32830,6968,6961,6976,0,0,0,0,100,13,6010,0,,2024-09-10 23:03:54,0,0,False
32831,6971,6965,6978,0,0,0,0,100,5,6009,0,,2024-09-10 23:04:55,0,0,False
32832,6967,6960,6974,0,0,0,0,100,16,6015,0,,2024-09-10 23:05:55,0,0,False
32833,6969,6961,6977,0,0,0,0,100,15,6010,0,,2024-09-10 23:06:55,0,0,False
32834,6968,6961,6975,0,0,0,0,100,16,6010,0,,2024-09-10 23:07:55,0,0,False
32835,6969,6962,6976,0,0,0,0,100,16,6011,0,,2024-09-10 23:08:55,0,0,False
32836,6969,6961,6976,0,0,0,0,100,17,6011,0,,2024-09-10 23:09:55,0,0,False
32837,6970,6963,6977,0,0,0,0,100,6,6011,0,,2024-09-10 23:10:55,0,0,False
32838,6968,6960,6975,0,0,0,0,100,15,6011,0,,2024-09-10 23:11:55,0,0,False
32839,6969,6961,6977,0,0,0,0,100,17,6012,0,,2024-09-10 23:12:55,0,0,False
32840,6969,6962,6975,0,0,0,0,100,9,6011,0,,2024-09-10 23:13:55,0,0,False
32841,6970,6962,6978,0,0,0,0,100,14,6010,0,,2024-09-10 23:14:55,0,0,False
32842,6970,6962,6977,0,0,0,0,100,12,6011,0,,2024-09-10 23:15:55,0,0,False
32843,6970,6963,6977,0,0,0,0,100,9,6010,0,,2024-09-10 23:16:55,0,0,False
32844,6970,6963,6978,0,0,0,0,100,14,6010,0,,2024-09-10 23:17:55,0,0,False
32845,6971,6963,6978,0,0,0,0,100,15,6010,0,,2024-09-10 23:18:55,0,0,False
32846,6969,6961,6976,0,0,0,0,100,11,6009,0,,2024-09-10 23:19:55,0,0,False
32847,6968,6960,6975,0,0,0,0,100,16,6009,0,,2024-09-10 23:20:55,0,0,False
32848,6970,6963,6977,0,0,0,0,100,10,6009,0,,2024-09-10 23:21:55,0,0,False
32849,6968,6962,6975,0,0,0,0,100,8,6009,0,,2024-09-10 23:22:55,0,0,False
32850,6969,6962,6977,0,0,0,0,100,9,6009,0,,2024-09-10 23:23:55,0,0,False
32851,6969,6962,6977,0,0,0,0,100,10,6010,0,,2024-09-10 23:24:55,0,0,False
32852,6969,6962,6977,0,0,0,0,100,16,6011,0,,2024-09-10 23:25:56,0,0,False
32853,6969,6962,6976,0,0,0,0,100,12,6011,0,,2024-09-10 23:26:56,0,0,False
32854,6970,6964,6977,0,0,0,0,100,6,6010,0,,2024-09-10 23:27:56,0,0,False
32855,6970,6963,6977,0,0,0,0,100,13,6010,0,,2024-09-10 23:28:56,0,0,False
32856,6970,6964,6977,0,0,0,0,100,14,6011,0,,2024-09-10 23:29:56,0,0,False
32857,6969,6962,6976,0,0,0,0,100,15,6010,0,,2024-09-10 23:30:56,0,0,False
32858,6970,6964,6976,0,0,0,0,100,6,6010,0,,2024-09-10 23:31:55,0,0,False
32859,6969,6962,6976,0,0,0,0,100,9,6010,0,,2024-09-10 23:32:56,0,0,False
32860,6969,6962,6976,0,0,0,0,100,16,6011,0,,2024-09-10 23:33:56,0,0,False
32861,6969,6963,6976,0,0,0,0,100,6,6011,0,,2024-09-10 23:34:56,0,0,False
32862,6969,6963,6975,0,0,0,0,100,5,6011,0,,2024-09-10 23:35:56,0,0,False
32863,6967,6961,6974,0,0,0,0,100,5,6011,0,,2024-09-10 23:36:56,0,0,False
32864,6968,6962,6975,0,0,0,0,100,8,6011,0,,2024-09-10 23:37:56,0,0,False
32865,6970,6964,6976,0,0,0,0,100,9,6011,0,,2024-09-10 23:38:56,0,0,False
32866,6970,6963,6976,0,0,0,0,100,13,6013,0,,2024-09-10 23:39:56,0,0,False
32867,6970,6965,6975,0,0,0,0,100,2,6010,0,,2024-09-10 23:40:56,0,0,False
32868,6970,6964,6975,0,0,0,0,100,3,6009,0,,2024-09-10 23:41:56,0,0,False
32869,6968,6962,6975,0,0,0,0,100,15,6009,0,,2024-09-10 23:42:56,0,0,False
32870,6969,6963,6976,0,0,0,0,100,10,6009,0,,2024-09-10 23:43:57,0,0,False
32871,6968,6962,6974,0,0,0,0,100,14,6010,0,,2024-09-10 23:44:57,0,0,False
32872,6969,6964,6975,0,0,0,0,100,3,6010,0,,2024-09-10 23:45:57,0,0,False
32873,6970,6964,6977,0,0,0,0,100,10,6011,0,,2024-09-10 23:46:57,0,0,False
32874,6972,6966,6978,0,0,0,0,100,5,6007,0,,2024-09-10 23:47:57,0,0,False
32875,6970,6964,6975,0,0,0,0,100,6,6011,0,,2024-09-10 23:48:57,0,0,False
32876,6968,6962,6974,0,0,0,0,100,11,6011,0,,2024-09-10 23:49:57,0,0,False
32877,6968,6961,6974,0,0,0,0,100,15,6011,0,,2024-09-10 23:50:57,0,0,False
32878,6968,6962,6975,0,0,0,0,100,8,6010,0,,2024-09-10 23:51:57,0,0,False
32879,6969,6962,6976,0,0,0,0,100,15,6010,0,,2024-09-10 23:52:57,0,0,False
32880,6968,6962,6975,0,0,0,0,100,15,6009,0,,2024-09-10 23:53:57,0,0,False
32881,6970,6963,6976,0,0,0,0,100,7,6009,0,,2024-09-10 23:54:57,0,0,False
32882,6969,6962,6976,0,0,0,0,100,13,6009,0,,2024-09-10 23:55:57,0,0,False
32883,6970,6964,6976,0,0,0,0,100,5,6010,0,,2024-09-10 23:56:57,0,0,False
32884,6968,6962,6974,0,0,0,0,100,7,6010,0,,2024-09-10 23:57:57,0,0,False
32885,6968,6962,6975,0,0,0,0,100,16,6010,0,,2024-09-10 23:58:57,0,0,False
32886,6969,6963,6976,0,0,0,0,100,15,6011,0,,2024-09-11 00:00:57,0,0,False
32887,6969,6963,6975,0,0,0,0,100,9,6010,0,,2024-09-11 00:01:57,0,0,False
32888,6969,6963,6975,0,0,0,0,100,10,6010,0,,2024-09-11 00:02:57,0,0,False
32889,6969,6962,6976,0,0,0,0,100,6,6011,0,,2024-09-11 00:03:57,0,0,False
32890,6968,6962,6975,0,0,0,0,100,6,6011,0,,2024-09-11 00:04:57,0,0,False
32891,6969,6963,6976,0,0,0,0,100,5,6011,0,,2024-09-11 00:05:57,0,0,False
32892,6970,6964,6976,0,0,0,0,100,15,6010,0,,2024-09-11 00:06:57,0,0,False
32893,6969,6963,6975,0,0,0,0,100,11,6011,0,,2024-09-11 00:07:57,0,0,False
32894,6969,6962,6976,0,0,0,0,100,10,6010,0,,2024-09-11 00:08:57,0,0,False
32895,6970,6963,6977,0,0,0,0,100,15,6009,0,,2024-09-11 00:09:56,0,0,False
32896,6968,6962,6974,0,0,0,0,100,8,6010,0,,2024-09-11 00:10:56,0,0,False
32897,6968,6962,6975,0,0,0,0,100,8,6010,0,,2024-09-11 00:11:58,0,0,False
32898,6968,6961,6974,0,0,0,0,100,15,6011,0,,2024-09-11 00:12:59,0,0,False
32899,6969,6963,6975,0,0,0,0,100,6,6011,0,,2024-09-11 00:13:59,0,0,False
32900,6971,6965,6977,0,0,0,0,100,5,6011,0,,2024-09-11 00:14:59,0,0,False
32901,6970,6963,6977,0,0,0,0,100,5,6011,0,,2024-09-11 00:16:00,0,0,False
32902,6970,6964,6976,0,0,0,0,100,5,6011,0,,2024-09-11 00:17:00,0,0,False
32903,6969,6963,6976,0,0,0,0,100,11,6011,0,,2024-09-11 00:18:00,0,0,False
32904,6968,6962,6974,0,0,0,0,100,6,6010,0,,2024-09-11 00:19:00,0,0,False
32905,6968,6960,6975,0,0,0,0,100,13,6011,0,,2024-09-11 00:20:02,0,0,False
32906,6969,6962,6976,0,0,0,0,100,7,6011,0,,2024-09-11 00:21:02,0,0,False
32907,6969,6963,6976,0,0,0,0,100,6,6011,0,,2024-09-11 00:22:02,0,0,False
32908,6970,6963,6977,0,0,0,0,100,10,6012,0,,2024-09-11 00:23:02,0,0,False
32909,6970,6963,6978,0,0,0,0,100,15,6010,0,,2024-09-11 00:24:02,0,0,False
32910,6968,6961,6975,0,0,0,0,100,10,6010,0,,2024-09-11 00:25:02,0,0,False
32911,6968,6961,6975,0,0,0,0,100,14,6010,0,,2024-09-11 00:26:02,0,0,False
32912,6968,6961,6975,0,0,0,0,100,16,6010,0,,2024-09-11 00:27:02,0,0,False
32913,6969,6962,6976,0,0,0,0,100,11,6009,0,,2024-09-11 00:28:02,0,0,False
32914,6969,6962,6976,0,0,0,0,100,7,6009,0,,2024-09-11 00:29:02,0,0,False
32915,6970,6963,6977,0,0,0,0,100,10,6009,0,,2024-09-11 00:30:02,0,0,False
32916,6970,6963,6977,0,0,0,0,100,13,6009,0,,2024-09-11 00:31:02,0,0,False
32917,6970,6963,6977,0,0,0,0,100,8,6010,0,,2024-09-11 00:32:02,0,0,False
32918,6969,6962,6976,0,0,0,0,100,15,6010,0,,2024-09-11 00:33:02,0,0,False
32919,6969,6961,6976,0,0,0,0,100,16,6011,0,,2024-09-11 00:34:02,0,0,False
32920,6969,6962,6976,0,0,0,0,100,6,6010,0,,2024-09-11 00:35:02,0,0,False
32921,6970,6964,6977,0,0,0,0,100,10,6010,0,,2024-09-11 00:36:02,0,0,False
32922,6969,6962,6977,0,0,0,0,100,16,6009,0,,2024-09-11 00:37:02,0,0,False
32923,6969,6961,6977,0,0,0,0,100,13,6009,0,,2024-09-11 00:38:02,0,0,False
32924,6970,6962,6977,0,0,0,0,100,7,6009,0,,2024-09-11 00:39:03,0,0,False
32925,6968,6960,6976,0,0,0,0,100,17,6009,0,,2024-09-11 00:40:03,0,0,False
32926,6968,6961,6975,0,0,0,0,100,6,6007,0,,2024-09-11 00:41:03,0,0,False
32927,6969,6961,6977,0,0,0,0,100,17,6008,0,,2024-09-11 00:42:02,0,0,False
32928,6969,6961,6976,0,0,0,0,100,10,6008,0,,2024-09-11 00:43:03,0,0,False
32929,6970,6963,6976,0,0,0,0,100,9,6008,0,,2024-09-11 00:44:03,0,0,False
32930,6970,6962,6977,0,0,0,0,100,15,6007,0,,2024-09-11 00:45:03,0,0,False
32931,6969,6962,6977,0,0,0,0,100,16,6008,0,,2024-09-11 00:46:03,0,0,False
32932,6970,6963,6977,0,0,0,0,100,6,6008,0,,2024-09-11 00:47:03,0,0,False
32933,6968,6961,6975,0,0,0,0,100,13,6008,0,,2024-09-11 00:48:03,0,0,False
32934,6969,6962,6976,0,0,0,0,100,5,6008,0,,2024-09-11 00:49:03,0,0,False
32935,6970,6963,6976,0,0,0,0,100,6,6009,0,,2024-09-11 00:50:03,0,0,False
